match_id,start_time
5714291118,1606205020
5714329913,1606207488
5714166506,1606195403
5715248502,1606248137
5714354006,1606209051
5715270119,1606249545
5714222201,1606199937
5714421309,1606213263
5714994812,1606234925
5715227205,1606246839
5715149410,1606242407
5713968202,1606175554
5715211015,1606245863
5715254413,1606248536
5713955805,1606174092
5715324703,1606253520
5715102905,1606239974
5714043810,1606184022
5714461107,1606215512
5714040008,1606183641
5714876100,1606230333
5714911510,1606231576
5714446301,1606214735
5715027510,1606236373
5715139713,1606241881
5714144615,1606193546
5714866312,1606229990
5714142014,1606193321
5714957104,1606233369
5714850904,1606229473
5714669807,1606223880
5713987819,1606177988
5715198009,1606245096
5715284316,1606250521
5714411518,1606212703
5714400117,1606211992
5714952709,1606233189
5713996601,1606178722
5714490706,1606217044
5714239409,1606201319
5715116204,1606240656
5714873217,1606230239
5714479409,1606216479
5714430803,1606213843
5714657712,1606223518
5714460113,1606215477
5714624317,1606222366
5715304814,1606251963
5713962819,1606174928
5715109819,1606240315
5714171306,1606195805
5714356701,1606209226
5714189407,1606197312
5715186608,1606244440
5714682404,1606224258
5715221109,1606246469
5714306701,1606205967
5713942107,1606172609
5715213811,1606246028
5714454906,1606215216
5714045504,1606184166
5714810603,1606228181
5714012607,1606180576
5714435205,1606214089
5715013203,1606235737
5715125902,1606241150
5715312002,1606252523
5714507312,1606217869
5714096313,1606189155
5715335800,1606254428
5715223201,1606246594
5714733010,1606225807
5715085415,1606239098
5715114911,1606240589
5714945019,1606232877
5715200508,1606245218
5714488212,1606216928
5714152817,1606194263
5714971613,1606233956
5715216701,1606246203
5715379512,1606258417
5715229809,1606247001
5715056310,1606237701
5714237004,1606201119
5715311607,1606252493
5714695909,1606224672
5714098308,1606189334
5715223914,1606246624
5715253610,1606248472
5715323517,1606253435
5714881610,1606230510
5714777912,1606227170
5715279208,1606250170
5715179118,1606244041
5714323000,1606207039
5714216011,1606199431
5714182006,1606196716
5715083709,1606239018
5715275417,1606249904
5715296210,1606251337
5714074710,1606187106
5714290213,1606204960
5714027508,1606182264
5714647506,1606223187
5714940016,1606232687
5714038616,1606183501
5715228016,1606246885
5715138202,1606241807
5714928210,1606232218
5715331605,1606254086
5714292706,1606205134
5714301910,1606205671
5714961208,1606233534
5715216717,1606246203
5715157219,1606242825
5714903019,1606231275
5715050301,1606237420
5714727803,1606225647
5714434010,1606214029
5714343601,1606208371
5714696117,1606224667
5714675117,1606224034
5714337304,1606207975
5715164211,1606243199
5714149306,1606193957
5715306618,1606252098
5714595212,1606221361
5714723508,1606225511
5715119310,1606240818
5715230916,1606247067
5714689915,1606224485
5714540516,1606219282
5714241111,1606201439
5714772004,1606226965
5714364816,1606209752
5714111713,1606190592
5714063007,1606185940
5714371213,1606210183
5714692112,1606224559
5714146411,1606193707
5715013516,1606235748
5714622615,1606222306
5714514401,1606218216
5714230214,1606200573
5714365516,1606209788
5714521303,1606218536
5714164410,1606195224
5714461711,1606215562
5714501706,1606217585
5714139617,1606193100
5714213207,1606199205
5715010905,1606235638
5714488211,1606216924
5714802704,1606227931
5715154006,1606242649
5714620614,1606222237
5714906516,1606231392
5714519915,1606218451
5714181209,1606196651
5713988913,1606178127
5715339213,1606254717
5714958716,1606233439
5714025006,1606181984
5714236615,1606201098
5715380209,1606258487
5714961601,1606233544
5715149210,1606242389
5715354008,1606255995
5715036401,1606236784
5714142710,1606193382
5714354619,1606209087
5714916712,1606231777
5714252701,1606202275
5715322801,1606253380
5715181913,1606244196
5715336718,1606254497
5715314504,1606252709
5715088619,1606239264
5714125710,1606191868
5715183609,1606244291
5714971403,1606233924
5715129204,1606241342
5714930401,1606232306
5715363402,1606256864
5715155812,1606242733
5714437514,1606214230
5715238307,1606247517
5714222918,1606199992
5714569302,1606220425
5714358605,1606209353
5714112007,1606190617
5714562411,1606220148
5715316112,1606252845
5715233003,1606247195
5714903119,1606231285
5714478517,1606216433
5714033617,1606182960
5715213205,1606245989
5715336716,1606254492
5715106002,1606240120
5714463303,1606215642
5715195203,1606244936
5714049703,1606184612
5715162104,1606243093
5714367508,1606209938
5714014310,1606180736
5714851812,1606229503
5714685003,1606224340
5714525805,1606218727
5714798015,1606227771
5715363713,1606256889
5714674012,1606224013
5715119617,1606240836
5715160112,1606242978
5714685408,1606224340
5714608912,1606221801
5714319719,1606206807
5714662609,1606223669
5714827400,1606228717
5715047009,1606237265
5714538411,1606219197
5715352819,1606255890
5714375215,1606210444
5714906115,1606231377
5713959705,1606174551
5715008400,1606235522
5715178700,1606244015
5715303916,1606251918
5715106118,1606240138
5715276116,1606249949
5714838817,1606229083
5714936118,1606232531
5714846116,1606229324
5714419709,1606213183
5714133507,1606192565
5714632612,1606222673
5714836519,1606228997
5714424404,1606213465
5715009206,1606235563
5714812701,1606228247
5713995310,1606178581
5715054610,1606237625
5714427207,1606213628
5714586213,1606221030
5714986912,1606234571
5715013807,1606235753
5715026604,1606236320
5714090619,1606188604
5714214219,1606199280
5714092414,1606188774
5714987400,1606234596
5715284503,1606250501
5714681113,1606224220
5715106705,1606240150
5715206406,1606245568
5714430519,1606213825
5714255311,1606202451
5715251905,1606248363
5714807818,1606228086
5715016211,1606235863
5714325615,1606207208
5714498119,1606217420
5714349312,1606208741
5714979314,1606234276
5714221917,1606199896
5713945318,1606172930
5715117816,1606240740
5714589409,1606221160
5714947816,1606233000
5714913109,1606231636
5714600403,1606221531
5714746611,1606226218
5714017319,1606181091
5715231107,1606247080
5714015418,1606180891
5714044419,1606184067
5714459210,1606215436
5714109809,1606190422
5714618113,1606222135
5714053612,1606184978
5714116215,1606191017
5715211509,1606245884
5715181314,1606244161
5714765400,1606226778
5714257600,1606202626
5714796703,1606227751
5714112503,1606190662
5715121804,1606240950
5713990111,1606178258
5714209706,1606198919
5715075104,1606238598
5715052800,1606237541
5714188919,1606197277
5714922817,1606232021
5714237019,1606201124
5715212217,1606245934
5714574112,1606220609
5714867702,1606230041
5714153311,1606194307
5714199602,1606198128
5714033618,1606182960
5714500211,1606217504
5714541310,1606219317
5714635909,1606222788
5713996000,1606178646
5714744112,1606226137
5715211417,1606245880
5713962905,1606174929
5714642519,1606223018
5715018211,1606235958
5715196500,1606245011
5715276013,1606249934
5714102216,1606189714
5714024009,1606181873
5714304004,1606205801
5715003503,1606235300
5714339416,1606208101
5714938409,1606232622
5713958103,1606174352
5715221003,1606246464
5714881906,1606230534
5715211316,1606245879
5714623704,1606222347
5714256113,1606202511
5714453605,1606215145
5714122817,1606191613
5715079613,1606238818
5714969615,1606233869
5714339513,1606208109
5714669914,1606223889
5714081508,1606187742
5714958102,1606233405
5715094909,1606239570
5715260817,1606248943
5714500301,1606217494
5714410518,1606212638
5713996503,1606178716
5713960907,1606174698
5714022108,1606181628
5714724916,1606225547
5715127818,1606241265
5715134715,1606241622
5714044411,1606184067
5715239313,1606247580
5714091115,1606188643
5714409719,1606212591
5714819215,1606228452
5714254918,1606202431
5715257113,1606248692
5714138109,1606192970
5714050409,1606184667
5714903716,1606231302
5714746610,1606226217
5714744314,1606226143
5714612303,1606221937
5714423703,1606213398
5714589809,1606221179
5714312416,1606206332
5715221306,1606246449
5714633310,1606222687
5714057413,1606185373
5713965107,1606175204
5714681115,1606224220
5715203415,1606245412
5714634001,1606222717
5714182314,1606196731
5714963812,1606233645
5713982919,1606177346
5715321105,1606253210
5714361918,1606209572
5714421813,1606213319
5715210714,1606245844
5714593410,1606221300
5714813618,1606228276
5715262913,1606249074
5714121210,1606191472
5715296603,1606251362
5715268617,1606249449
5713960715,1606174672
5714423509,1606213413
5714241309,1606201445
5714929012,1606232257
5714855311,1606229623
5715280400,1606250255
5714007912,1606180058
5714885408,1606230644
5714269405,1606203482
5714014516,1606180786
5714663304,1606223689
5713998215,1606178903
5715139217,1606241867
5715282218,1606250375
5714982310,1606234400
5715262016,1606249017
5714515503,1606218260
5714930602,1606232319
5715126718,1606241195
5714898607,1606231116
5714571010,1606220490
5715215314,1606246119
5714117100,1606191092
5714914605,1606231703
5714795319,1606227706
5714086212,1606188178
5714304119,1606205811
5714747018,1606226232
5714944302,1606232858
5714655217,1606223426
5715002912,1606235282
5714584518,1606220989
5715059302,1606237831
5714824104,1606228602
5715305410,1606252023
5715027508,1606236370
5714898305,1606231102
5715336306,1606254466
5714973208,1606234006
5714153218,1606194298
5714375605,1606210474
5715224402,1606246670
5714426604,1606213588
5715117006,1606240694
5714369501,1606210077
5715076818,1606238669
5714281215,1606204309
5715233507,1606247226
5714886600,1606230695
5715033208,1606236629
5714101518,1606189655
5714137005,1606192871
5714299604,1606205531
5714018609,1606181262
5715164210,1606243185
5715188107,1606244541
5714263606,1606203052
5714427916,1606213673
5713995818,1606178636
5715177900,1606243975
5714539802,1606219257
5714872811,1606230214
5715251514,1606248351
5714982317,1606234402
5715216902,1606246205
5714228300,1606200417
5714091016,1606188644
5714016106,1606180972
5715340900,1606254852
5715143810,1606242108
5715027107,1606236353
5715142116,1606242017
5714881609,1606230504
5715060005,1606237870
5714160105,1606194888
5714391104,1606211436
5714297401,1606205405
5715323015,1606253390
5714536515,1606219127
5714591509,1606221235
5714946118,1606232934
5714682211,1606224234
5714506705,1606217844
5714918512,1606231848
5714480505,1606216533
5713980918,1606177122
5714736801,1606225922
5715217105,1606246224
5714085008,1606188053
5715243715,1606247855
5714251904,1606202220
5714044412,1606184081
5714246806,1606201840
5714579716,1606220820
5715041413,1606237000
5714245016,1606201709
5714049403,1606184592
5715194303,1606244887
5715324018,1606253469
5713965206,1606175204
5715263412,1606249108
5714098310,1606189344
5714385914,1606211119
5714426104,1606213573
5715173404,1606243719
5715280601,1606250270
5714341809,1606208260
5714546900,1606219537
5714976011,1606234107
5715235018,1606247310
5714128312,1606192109
5714840611,1606229137
5715311904,1606252519
5714952600,1606233185
5715131216,1606241437
5714925407,1606232116
5715020205,1606236048
5714418911,1606213147
5714768411,1606226880
5715241813,1606247740
5714443606,1606214581
5715224614,1606246678
5714240109,1606201369
5715296712,1606251397
5714356107,1606209191
5714018505,1606181246
5714911212,1606231586
5714547207,1606219546
5714311409,1606206261
5714336809,1606207939
5715244902,1606247932
5714117718,1606191148
5714642319,1606223007
5714111318,1606190557
5714524012,1606218665
5714259715,1606202771
5715157003,1606242788
5715190817,1606244696
5714985911,1606234551
5714025302,1606182014
5715267302,1606249360
5713999801,1606179087
5715363211,1606256845
5714251001,1606202150
5714287702,1606204779
5715339310,1606254727
5714333404,1606207725
5714468416,1606215911
5715352704,1606255885
5715239300,1606247576
5715037507,1606236834
5715146311,1606242242
5715091515,1606239404
5714793209,1606227646
5713973414,1606176215
5714034401,1606183020
5714189209,1606197298
5714610101,1606221856
5714300419,1606205555
5714871012,1606230159
5714581110,1606220864
5714201908,1606198325
5714401308,1606212076
5714867306,1606230029
5714712413,1606225150
5714094114,1606188939
5715042317,1606237051
5714313315,1606206387
5714660500,1606223578
5715101406,1606239898
5715154818,1606242694
5714610615,1606221878
5715291916,1606251061
5714705303,1606224961
5715042008,1606237039
5714392213,1606211505
5714845701,1606229308
5714433108,1606213975
5715174705,1606243774
5714363802,1606209697
5715139502,1606241872
5715311400,1606252483
5715168704,1606243456
5714722518,1606225483
5714895614,1606231017
5714965206,1606233694
5714995000,1606234932
5714438808,1606214310
5715378403,1606258312
5714266605,1606203272
5715199914,1606245202
5714063501,1606185990
5715186119,1606244416
5714510600,1606218016
5713974819,1606176390
5714185406,1606196997
5714865017,1606229949
5714996106,1606234988
5715248116,1606248137
5714347106,1606208601
5714146215,1606193681
5715180307,1606244089
5714817315,1606228386
5714507115,1606217834
5714617603,1606222131
5715055314,1606237646
5715086306,1606239148
5715354905,1606256084
5714324909,1606207154
5714163903,1606195183
5713964912,1606175177
5714620313,1606222227
5714299219,1606205515
5714844306,1606229233
5714340007,1606208144
5715109907,1606240330
5714591512,1606221235
5714318900,1606206762
5715005908,1606235407
5714187214,1606197133
5715235718,1606247366
5715255811,1606248618
5714395905,1606211742
5714565408,1606220255
5714702010,1606224860
5714654812,1606223426
5714806117,1606228037
5714627505,1606222486
5714215813,1606199420
5714327411,1606207318
5714605714,1606221700
5714030705,1606182619
5714941912,1606232758
5714995708,1606234967
5715082501,1606238957
5714082503,1606187832
5714634903,1606222747
5715374606,1606257931
5714937410,1606232578
5715239310,1606247576
5714083804,1606187948
5714399115,1606211935
5715143100,1606242037
5714047505,1606184397
5714943714,1606232817
5715153603,1606242629
5713941913,1606172586
5714526618,1606218761
5715305915,1606252062
5715283400,1606250461
5714016216,1606180986
5714797505,1606227765
5714197708,1606197963
5715226000,1606246766
5715322819,1606253379
5714575400,1606220655
5714895819,1606231015
5714858702,1606229733
5713997712,1606178818
5715338001,1606254588
5714257718,1606202632
5714925202,1606232112
5714454510,1606215191
5714501214,1606217574
5715155402,1606242699
5715029013,1606236424
5714229903,1606200552
5714358906,1606209362
5714155809,1606194527
5714287306,1606204750
5714686706,1606224390
5714725703,1606225586
5715146407,1606242249
5714416312,1606212994
5714157208,1606194622
5714119917,1606191357
5714849001,1606229404
5714668609,1606223849
5714086015,1606188157
5714874412,1606230244
5715128217,1606241290
5715315101,1606252759
5714954303,1606233255
5714021200,1606181557
5715266007,1606249279
5714022307,1606181682
5714335608,1606207864
5715105016,1606240078
5715132914,1606241536
5714333011,1606207684
5714477712,1606216373
5715239804,1606247611
5715371415,1606257596
5715272212,1606249694
5714602702,1606221606
5715115712,1606240631
5714462608,1606215613
5715021011,1606236078
5714848714,1606229402
5714234917,1606200958
5714808114,1606228100
5715348709,1606255533
5714252511,1606202265
5715006812,1606235423
5714030400,1606182594
5714584107,1606220979
5714654012,1606223379
5714691106,1606224525
5714180910,1606196621
5715103700,1606240014
5714687809,1606224426
5714019010,1606181293
5715151219,1606242509
5714113101,1606190736
5713968201,1606175544
5715172206,1606243654
5714172510,1606195910
5714194914,1606197768
5715296610,1606251396
5714986107,1606234551
5714355907,1606209166
5715215606,1606246123
5714545208,1606219452
5714698001,1606224740
5714150310,1606194042
5715315512,1606252795
5715285509,1606250610
5714618316,1606222140
5714919803,1606231907
5715165406,1606243284
5715123806,1606241056
5715320213,1606253165
5715041108,1606236999
5715016619,1606235882
5715261403,1606248968
5714630510,1606222586
5714127402,1606192024
5715131303,1606241451
5714716305,1606225291
5714209006,1606198860
5714516115,1606218286
5714179314,1606196480
5715371917,1606257671
5714473108,1606216158
5715335410,1606254391
5715066002,1606238162
5715000604,1606235186
5714186910,1606197101
5715085310,1606239093
5714095017,1606189009
5714199206,1606198108
5715319002,1606253065
5714434908,1606214084
5714385216,1606211075
5714394303,1606211621
5715216015,1606246160
5714643519,1606223054
5715239000,1606247561
5714645118,1606223098
5715156318,1606242778
5714345400,1606208486
5715141601,1606241988
5714744405,1606226148
5714586415,1606221055
5714550406,1606219688
5714922303,1606231993
5715353014,1606255910
5714267918,1606203352
5715160503,1606242999
5714271715,1606203648
5714610108,1606221861
5714266506,1606203268
5714715407,1606225251
5714842412,1606229177
5714215501,1606199391
5714142411,1606193355
5714041704,1606183806
5714314703,1606206477
5714957917,1606233395
5714167808,1606195504
5715260214,1606248897
5714708911,1606225072
5715164713,1606243235
5715282408,1606250381
5715196305,1606244997
5714328608,1606207409
5715194219,1606244885
5714801411,1606227891
5714031910,1606182754
5714606812,1606221741
5714692801,1606224570
5714569815,1606220439
5714927715,1606232204
5714811819,1606228217
5715288015,1606250755
5715142414,1606242037
5714497417,1606217368
5714639214,1606222897
5714416508,1606212997
5715297918,1606251476
5714451408,1606215025
5714829718,1606228792
5714507913,1606217866
5714401708,1606212082
5714895208,1606230995
5714432502,1606213943
5714495112,1606217264
5714167113,1606195455
5715003614,1606235308
5714044514,1606184087
5714153102,1606194287
5714782718,1606227319
5714413719,1606212838
5714583115,1606220939
5714152403,1606194227
5715325715,1606253585
5714546305,1606219518
5715018118,1606235949
5714424105,1606213452
5714957715,1606233378
5714890713,1606230835
5715297801,1606251478
5715077218,1606238696
5715334415,1606254302
5714371409,1606210204
5714468615,1606215923
5714264702,1606203136
5715356410,1606256199
5714620512,1606222226
5714024507,1606181933
5715252612,1606248421
5714152104,1606194192
5714441206,1606214449
5714069416,1606186571
5714739218,1606225992
5714126511,1606191944
5715074114,1606238528
5714297404,1606205406
5714903504,1606231302
5715166405,1606243329
5715037214,1606236819
5714489404,1606216963
5714026718,1606182174
5714415912,1606212967
5714687116,1606224404
5714730015,1606225706
5714400208,1606212008
5715246607,1606248042
5715355813,1606256164
5715096716,1606239649
5714051107,1606184763
5715107810,1606240219
5714432210,1606213929
5715379614,1606258417
5715326202,1606253645
5715337809,1606254596
5714716214,1606225291
5715015909,1606235854
5714352016,1606208911
5715106001,1606240120
5714898707,1606231105
5715265212,1606249214
5714973319,1606234031
5715270610,1606249580
5715048104,1606237300
5714755412,1606226484
5715369217,1606257406
5715375705,1606258031
5714222212,1606199936
5715015605,1606235828
5714516803,1606218326
5714349607,1606208756
5714462506,1606215606
5715173512,1606243724
5714865908,1606229979
5714654016,1606223400
5713956312,1606174152
5714583006,1606220934
5715191102,1606244706
5714113003,1606190721
5715195902,1606244977
5714571219,1606220489
5714399104,1606211937
5714330703,1606207534
5715123718,1606241026
5714812909,1606228248
5715296016,1606251347
5714530713,1606218891
5715118508,1606240771
5713960909,1606174702
5714673706,1606224000
5714207311,1606198729
5714581500,1606220884
5714175707,1606196181
5715098413,1606239739
5714465009,1606215736
5714862814,1606229873
5714353118,1606208991
5714829309,1606228768
5714080707,1606187667
5715284709,1606250555
5714029306,1606182464
5714047602,1606184413
5714323915,1606207083
5714340209,1606208144
5714747905,1606226248
5715106609,1606240130
5714588614,1606221114
5714258314,1606202676
5714060801,1606185714
5714868019,1606230050
5714090014,1606188544
5714879412,1606230445
5714946117,1606232934
5715314012,1606252669
5714888105,1606230734
5714583314,1606220949
5714456808,1606215301
5714026600,1606182158
5714479512,1606216483
5714793200,1606227635
5714795410,1606227696
5714069009,1606186535
5715260603,1606248927
5713956605,1606174186
5715086606,1606239164
5715066314,1606238177
5714242902,1606201569
5713979816,1606176991
5714877202,1606230374
5714976915,1606234175
5714586500,1606221060
5713975716,1606176501
5714175408,1606196155
5714346615,1606208570
5713985213,1606177642
5714820515,1606228490
5714305405,1606205891
5714663203,1606223690
5715175910,1606243860
5715310509,1606252389
5714983906,1606234472
5714524401,1606218677
5715081412,1606238903
5714018217,1606181212
5714107206,1606190186
5714466007,1606215787
5714126002,1606191888
5714980017,1606234306
5714173310,1606195975
5714603611,1606221636
5714525219,1606218707
5714675111,1606224028
5714075612,1606187181
5714165519,1606195320
5714313619,1606206398
5714407111,1606212431
5714797502,1606227745
5714051809,1606184828
5714027614,1606182263
5714064514,1606186090
5715155017,1606242704
5715167010,1606243359
5714238414,1606201239
5715199701,1606245197
5714887609,1606230729
5714016201,1606180981
5714343406,1606208360
5714292315,1606205111
5715265912,1606249274
5714610318,1606221867
5714451611,1606215030
5715343215,1606255037
5714516217,1606218306
5715111411,1606240410
5713996816,1606178751
5715066319,1606238181
5714111013,1606190536
5715213815,1606246030
5714166605,1606195409
5714622002,1606222287
5714655105,1606223426
5715222309,1606246539
5713961206,1606174733
5715032109,1606236585
5714145003,1606193581
5713969200,1606175689
5714093504,1606188879
5715239301,1606247581
5715027807,1606236383
5715212218,1606245934
5715293719,1606251187
5715266207,1606249294
5715133108,1606241542
5714251916,1606202225
5714224202,1606200097
5714483409,1606216684
5714460510,1606215497
5714297211,1606205396
5715080509,1606238856
5714000001,1606179112
5714178401,1606196407
5714340401,1606208164
5714148213,1606193861
5715244803,1606247922
5715353205,1606255928
5715379801,1606258451
5714903302,1606231267
5714258413,1606202681
5715148715,1606242372
5714593110,1606221290
5713954303,1606173916
5714722405,1606225473
5714985401,1606234531
5714904516,1606231337
5714011807,1606180486
5715158412,1606242894
5715255602,1606248602
5715073512,1606238522
5714917215,1606231781
5715117112,1606240700
5715037013,1606236810
5714660509,1606223604
5715351301,1606255748
5714792301,1606227615
5714849411,1606229417
5714305609,1606205906
5714708316,1606225025
5714910908,1606231576
5714551215,1606219713
5714268307,1606203402
5715121212,1606240921
5715327018,1606253716
5714021400,1606181568
5714677504,1606224115
5714383908,1606210989
5714909213,1606231513
5714222912,1606199981
5715379917,1606258462
5714438616,1606214299
5714862115,1606229845
5715121419,1606240921
5715044810,1606237161
5715355503,1606256125
5714680219,1606224189
5713974309,1606176325
5714881706,1606230519
5714056608,1606185303
5714288315,1606204824
5714051113,1606184758
5714537818,1606219178
5715219704,1606246374
5715067801,1606238228
5714522305,1606218565
5715161514,1606243063
5714641615,1606222988
5714988013,1606234636
5713945615,1606172969
5714116817,1606191072
5714952817,1606233181
5714294412,1606205240
5714626203,1606222421
5714147100,1606193766
5714784116,1606227360
5715064212,1606238067
5714409901,1606212597
5714605001,1606221680
5715035114,1606236724
5715161515,1606243062
5714809112,1606228117
5715109717,1606240290
5714856906,1606229678
5715320901,1606253224
5714862009,1606229840
5714714913,1606225251
5715371619,1606257635
5714754707,1606226458
5714355713,1606209167
5714325312,1606207188
5714271016,1606203583
5715263008,1606249073
5714455704,1606215261
5714545711,1606219487
5714865906,1606229979
5715090915,1606239382
5714350417,1606208806
5714620517,1606222228
5713995318,1606178567
5715296809,1606251403
5715283817,1606250491
5714986508,1606234577
5713980505,1606177066
5714306109,1606205937
5714583111,1606220939
5714219406,1606199686
5715310208,1606252393
5714522219,1606218570
5715296609,1606251392
5714563316,1606220189
5713946501,1606173056
5714490908,1606217063
5715239600,1606247601
5714573315,1606220553
5714940911,1606232724
5714716510,1606225303
5714786319,1606227424
5714386101,1606211120
5714799710,1606227822
5714776214,1606227114
5714081717,1606187752
5715378510,1606258323
5714125202,1606191834
5715045716,1606237190
5714246003,1606201790
5715042201,1606237049
5714288215,1606204815
5714750416,1606226338
5714437312,1606214221
5715375506,1606258017
5714343710,1606208381
5714487107,1606216873
5714776607,1606227130
5715350215,1606255658
5714425503,1606213538
5714511811,1606218089
5713959518,1606174532
5714467802,1606215882
5714290819,1606204995
5715268508,1606249444
5714455502,1606215251
5715057917,1606237783
5715196818,1606245012
5714392619,1606211912
5715188406,1606244555
5715363805,1606256890
5714798919,1606227816
5714313105,1606206377
5714423201,1606213399
5714530815,1606218912
5714939702,1606232673
5714585708,1606221034
5714431500,1606213884
5713945907,1606172995
5714726701,1606225616
5715291816,1606251046
5715367419,1606257240
5714476506,1606216333
5715086601,1606239162
5714114210,1606190836
5714330307,1606207524
5714555516,1606219888
5715240006,1606247615
5715205617,1606245538
5713962116,1606174823
5714546307,1606219518
5714801402,1606227880
5715061206,1606237925
5715341804,1606254932
5714431200,1606213854
5714464406,1606215696
5714799605,1606227835
5714613504,1606221981
5714179801,1606196531
5714196700,1606197909
5715325909,1606253605
5714964714,1606233679
5714916804,1606231781
5713944118,1606172811
5714470618,1606216022
5714099606,1606189465
5714372304,1606210258
5714771118,1606226928
5714005601,1606179798
5715064801,1606238107
5714155619,1606194513
5714438718,1606214304
5714796307,1606227731
5714355711,1606209167
5714997818,1606235062
5713973718,1606176254
5714818206,1606228413
5714288414,1606204819
5715271009,1606249610
5714469118,1606215946
5714258815,1606202696
5714834013,1606228926
5714797811,1606227774
5715038619,1606236885
5714475004,1606216242
5714750103,1606226328
5714663702,1606223699
5715168305,1606243439
5713959910,1606174582
5714563611,1606220198
5714058309,1606185468
5713976802,1606176626
5714238502,1606201249
5714282901,1606204429
5715271919,1606249674
5714334900,1606207819
5713952613,1606173726
5715120015,1606240859
5713960116,1606174607
5714400518,1606212032
5714046510,1606184292
5714025518,1606182043
5714538804,1606219217
5714600418,1606221524
5714174218,1606196041
5713982318,1606177297
5714659910,1606223579
5714866511,1606229984
5714213502,1606199230
5715298404,1606251512
5715112912,1606240489
5714894503,1606230974
5714008007,1606180078
5714033615,1606182960
5714680213,1606224175
5714011704,1606180477
5714740319,1606226026
5715244005,1606247877
5715320910,1606253214
5714954917,1606233271
5714032413,1606182815
5714082002,1606187777
5714603204,1606221612
5714098509,1606189359
5714129014,1606192174
5713988503,1606178077
5715132007,1606241486
5714877807,1606230383
5715021617,1606236107
5715274916,1606249866
5714280819,1606204264
5714258219,1606202666
5714041706,1606183811
5714902515,1606231260
5715257209,1606248713
5714477717,1606216392
5715361616,1606256695
5715236909,1606247412
5715033207,1606236630
5714272900,1606203738
5714783005,1606227325
5714224009,1606200082
5714686301,1606224379
5715073711,1606238533
5714091610,1606188699
5714940418,1606232702
5715379311,1606258397
5715079103,1606238792
5714210313,1606198955
5714437801,1606214254
5715145205,1606242182
5714776118,1606227116
5714533613,1606219007
5714854609,1606229593
5715052403,1606237505
5714409418,1606212556
5713985408,1606177682
5714828017,1606228731
5714130208,1606192255
5714361917,1606209572
5715187617,1606244516
5715158003,1606242869
5714055615,1606185208
5714943903,1606232843
5715180719,1606244131
5714117303,1606191112
5714112205,1606190652
5715166810,1606243354
5714367617,1606209947
5714591309,1606221216
5714069605,1606186581
5715123719,1606241045
5714353700,1606209026
5715206412,1606245584
5715194302,1606244871
5714767406,1606226854
5715118112,1606240749
5715236902,1606247436
5715284317,1606250525
5715071517,1606238421
5715227918,1606246874
5713963606,1606175008
5714219015,1606199676
5714113914,1606190812
5714376718,1606210549
5713952714,1606173737
5714373507,1606210334
5715130707,1606241421
5715340014,1606254782
5714597901,1606221445
5714066006,1606186235
5714998106,1606235076
5714891100,1606230855
5715023418,1606236188
5715140711,1606241942
5715144018,1606242122
5713964614,1606175143
5714396311,1606211766
5714495819,1606217303
5715130414,1606241396
5715196606,1606245012
